OBJECTID,zip_1,large_03,large_04,large_05,large_06,large_07,large_08,large_09,large_10,large_11,large_12,Shape_Length,Shape_Area,SS_SEED,SS_GROUP
106,11218,-0.481628097000000,-0.500194459000000,-0.361602613000000,-0.357233546000000,-0.363407620000000,-0.362593141000000,-0.357897790000000,-0.297193382000000,-0.306790196000000,-0.305056588000000,0.100920067641748,0.000394288544146,0,2
107,11369,-0.148976834000000,-0.289992096000000,-0.226042171000000,-0.292026724000000,-0.230971364000000,-0.235655174000000,-0.290388189000000,-0.367140923000000,-0.306790196000000,-0.371331875000000,0.092995848559705,0.000300102861082,0,2
108,10458,-0.082446581000000,-0.079789733000000,-0.293822392000000,-0.161613080000000,-0.164753237000000,-0.108717207000000,-0.087859385000000,-0.157298299000000,-0.238650822000000,-0.172506012000000,0.085509214293778,0.000275773104165,0,1
109,10461,0.117144177000000,0.410682448000000,0.316199594000000,0.360041495000000,0.298773658000000,0.208627712000000,0.317198222000000,0.332334491000000,0.374603544000000,0.092595139000000,0.155619960659607,0.000659902331586,0,1
110,10465,-0.215507087000000,-0.219924641000000,-0.158261951000000,-0.226819902000000,-0.164753237000000,-0.172186190000000,-0.222878588000000,-0.157298299000000,-0.170511448000000,-0.172506012000000,0.241798753182393,0.000953345835126,0,1
111,11225,-0.481628097000000,-0.430127004000000,-0.497163054000000,-0.422440368000000,-0.429625748000000,-0.362593141000000,-0.425407392000000,-0.507036006000000,-0.443068944000000,-0.437607163000000,0.079728301799016,0.000246553209912,0,2
112,10304,-0.348567592000000,-0.430127004000000,-0.361602613000000,-0.357233546000000,-0.230971364000000,-0.299124158000000,-0.290388189000000,-0.297193382000000,-0.306790196000000,-0.305056588000000,0.243198105445408,0.001075368471017,0,2
113,10010,1.447749231000000,2.232436260000000,1.739584229000000,1.598971112000000,1.689354341000000,1.731883321000000,1.397351842000000,1.241652531000000,1.464833529000000,1.550651470000000,0.069430374997759,0.000109345379487,0,3
114,10001,4.242019845000000,4.404527344000000,4.450793056000000,4.272450812000000,4.338079451000000,4.397580636000000,3.962716689000000,4.599134522000000,4.531105360000000,4.798140570000000,0.090701438649509,0.000169099113698,0,4
115,10032,-0.282037339000000,-0.289992096000000,-0.293822392000000,-0.226819902000000,-0.230971364000000,-0.235655174000000,-0.290388189000000,-0.297193382000000,-0.306790196000000,-0.305056588000000,0.064545255068054,0.000180321209569,0,2
116,10464,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.495843875000000,-0.489531109000000,-0.492916993000000,-0.507036006000000,-0.511208318000000,-0.503882451000000,0.297728401414166,0.000960446836993,0,2
117,11414,-0.415097845000000,-0.430127004000000,-0.429382833000000,-0.422440368000000,-0.429625748000000,-0.426062125000000,-0.492916993000000,-0.507036006000000,-0.511208318000000,-0.437607163000000,0.147176539893337,0.000660615409811,0,2
118,11203,-0.148976834000000,-0.079789733000000,-0.090481730000000,-0.096406258000000,-0.032316981000000,-0.045248223000000,0.047159817000000,0.122491867000000,0.102046048000000,0.158870427000000,0.100662428600110,0.000592458221129,0,1
119,10473,-0.215507087000000,-0.289992096000000,-0.293822392000000,-0.292026724000000,-0.230971364000000,-0.172186190000000,-0.290388189000000,-0.367140923000000,-0.443068944000000,-0.437607163000000,0.137421749396671,0.000604823411937,0,2
120,11357,-0.282037339000000,-0.289992096000000,-0.293822392000000,-0.161613080000000,-0.230971364000000,-0.172186190000000,-0.222878588000000,-0.227245841000000,-0.443068944000000,-0.437607163000000,0.139151329210836,0.000779051447666,0,2
121,11374,-0.215507087000000,-0.149857187000000,-0.158261951000000,-0.031199436000000,-0.098535109000000,-0.108717207000000,-0.222878588000000,-0.087350758000000,-0.102372074000000,-0.172506012000000,0.095171751138864,0.000258149810227,0,1
122,10467,-0.148976834000000,-0.149857187000000,-0.022701509000000,-0.031199436000000,-0.032316981000000,-0.045248223000000,0.114669418000000,0.052544325000000,0.033906674000000,0.026319851000000,0.209378745044259,0.000641020271955,0,1
123,11208,-0.082446581000000,-0.079789733000000,-0.022701509000000,0.034007386000000,-0.032316981000000,-0.172186190000000,-0.222878588000000,-0.157298299000000,-0.238650822000000,-0.172506012000000,0.190078530085146,0.000945805441154,0,1
124,10030,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.495843875000000,-0.489531109000000,-0.492916993000000,-0.507036006000000,-0.511208318000000,-0.503882451000000,0.038115749871783,0.000072382608841,0,2
125,11216,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.422440368000000,-0.495843875000000,-0.489531109000000,-0.492916993000000,-0.437088465000000,-0.511208318000000,-0.503882451000000,0.091434106352019,0.000260216191996,0,2
126,11105,-0.015916328000000,-0.009722278000000,-0.090481730000000,-0.161613080000000,-0.230971364000000,-0.235655174000000,-0.222878588000000,-0.227245841000000,-0.306790196000000,-0.238781300000000,0.108176137268642,0.000453526256810,0,1
127,10035,-0.015916328000000,-0.009722278000000,-0.022701509000000,-0.031199436000000,-0.032316981000000,-0.108717207000000,-0.020349784000000,0.122491867000000,0.102046048000000,-0.172506012000000,0.122275477479190,0.000384955931180,0,1
128,10034,-0.348567592000000,-0.360059550000000,-0.429382833000000,-0.487647190000000,-0.495843875000000,-0.489531109000000,-0.492916993000000,-0.507036006000000,-0.443068944000000,-0.371331875000000,0.131959431619688,0.000304140853833,0,2
129,11232,-0.015916328000000,-0.079789733000000,-0.158261951000000,-0.031199436000000,-0.032316981000000,-0.108717207000000,-0.155368987000000,-0.017403216000000,-0.034232700000000,-0.106230724000000,0.151446773127090,0.000357269829268,0,1
130,10312,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.495843875000000,-0.426062125000000,-0.492916993000000,-0.507036006000000,-0.511208318000000,-0.503882451000000,0.241060441061334,0.002111075058443,0,2
131,11356,-0.082446581000000,-0.009722278000000,-0.090481730000000,-0.161613080000000,-0.032316981000000,-0.108717207000000,-0.155368987000000,-0.227245841000000,-0.238650822000000,-0.172506012000000,0.116702217948324,0.000431840242815,0,1
132,11379,-0.415097845000000,-0.430127004000000,-0.361602613000000,-0.422440368000000,-0.429625748000000,-0.426062125000000,-0.425407392000000,-0.437088465000000,-0.443068944000000,-0.503882451000000,0.114968360996568,0.000572508533425,0,2
133,11368,-0.215507087000000,-0.219924641000000,-0.090481730000000,-0.161613080000000,-0.230971364000000,-0.172186190000000,-0.087859385000000,-0.087350758000000,-0.374929570000000,-0.437607163000000,0.138337562755777,0.000739449964482,0,1
134,11004,-0.415097845000000,-0.430127004000000,-0.429382833000000,-0.422440368000000,-0.429625748000000,-0.426062125000000,-0.425407392000000,-0.437088465000000,-0.443068944000000,-0.437607163000000,0.088788281277961,0.000260799004907,0,2
135,10314,0.183674430000000,0.200480085000000,0.045078711000000,0.034007386000000,-0.032316981000000,-0.108717207000000,-0.087859385000000,-0.087350758000000,0.033906674000000,0.158870427000000,0.442696751233725,0.003859098777366,0,1
136,10174,-0.282037339000000,-0.289992096000000,-0.429382833000000,-0.422440368000000,-0.230971364000000,-0.299124158000000,-0.290388189000000,-0.367140923000000,-0.306790196000000,-0.305056588000000,0.005139471345975,0.000001410075284,0,2
137,11101,1.580809737000000,1.531761717000000,1.265122684000000,1.142523359000000,1.225827446000000,1.414538402000000,1.464861443000000,1.661337779000000,1.464833529000000,1.550651470000000,0.173390146313186,0.000751054616778,0,3
138,10459,-0.415097845000000,-0.430127004000000,-0.429382833000000,-0.487647190000000,-0.495843875000000,-0.489531109000000,-0.425407392000000,-0.507036006000000,-0.511208318000000,-0.437607163000000,0.073491997583190,0.000230498533661,0,2
139,10031,-0.415097845000000,-0.430127004000000,-0.429382833000000,-0.422440368000000,-0.429625748000000,-0.426062125000000,-0.425407392000000,-0.437088465000000,-0.443068944000000,-0.437607163000000,0.065588567937474,0.000180696612728,0,2
140,10013,0.782446704000000,1.041289537000000,1.536243566000000,1.533764291000000,1.159609319000000,1.224131451000000,1.397351842000000,1.451495155000000,1.873669773000000,1.550651470000000,0.063444217268731,0.000156606488456,0,3
141,11423,-0.481628097000000,-0.430127004000000,-0.429382833000000,-0.487647190000000,-0.429625748000000,-0.426062125000000,-0.425407392000000,-0.437088465000000,-0.443068944000000,-0.437607163000000,0.123908330095156,0.000395984969864,0,2
142,10307,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.495843875000000,-0.489531109000000,-0.492916993000000,-0.507036006000000,-0.511208318000000,-0.503882451000000,0.120210305807440,0.000505099205112,0,2
143,11234,-0.148976834000000,-0.149857187000000,-0.090481730000000,-0.096406258000000,-0.098535109000000,-0.235655174000000,-0.222878588000000,-0.297193382000000,-0.306790196000000,-0.172506012000000,0.284772995353784,0.002317205417534,0,1
144,10471,-0.082446581000000,-0.079789733000000,-0.022701509000000,-0.031199436000000,-0.032316981000000,-0.045248223000000,-0.020349784000000,-0.017403216000000,-0.034232700000000,-0.039955437000000,0.127057851445081,0.000714264137284,0,1
145,10451,-0.015916328000000,-0.009722278000000,-0.022701509000000,-0.031199436000000,0.100119275000000,0.081689745000000,0.182179020000000,0.192439408000000,0.170185422000000,-0.039955437000000,0.090228616747707,0.000283077727179,0,1
146,11419,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.495843875000000,-0.489531109000000,-0.425407392000000,-0.437088465000000,-0.511208318000000,-0.437607163000000,0.075274760653355,0.000311606830520,0,2
147,10469,-0.215507087000000,-0.219924641000000,-0.158261951000000,-0.161613080000000,-0.230971364000000,-0.172186190000000,-0.155368987000000,-0.157298299000000,-0.170511448000000,-0.172506012000000,0.160382760191036,0.000691493527138,0,1
148,11215,-0.348567592000000,-0.360059550000000,-0.293822392000000,-0.226819902000000,-0.164753237000000,-0.108717207000000,-0.290388189000000,-0.157298299000000,-0.170511448000000,-0.172506012000000,0.125408839906701,0.000608482203264,0,2
149,11219,0.183674430000000,0.130412630000000,0.112858932000000,0.229627851000000,0.033901147000000,0.081689745000000,0.114669418000000,-0.017403216000000,0.102046048000000,0.490246865000000,0.097154052114401,0.000407127421501,0,1
150,11222,-0.282037339000000,-0.289992096000000,-0.293822392000000,-0.161613080000000,-0.032316981000000,-0.172186190000000,-0.155368987000000,-0.227245841000000,-0.238650822000000,-0.238781300000000,0.103877350639741,0.000439566982169,0,1
151,11237,-0.282037339000000,-0.149857187000000,-0.293822392000000,-0.226819902000000,-0.363407620000000,-0.299124158000000,-0.290388189000000,-0.367140923000000,-0.374929570000000,-0.437607163000000,0.100554980344342,0.000275386349124,0,2
152,11358,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.495843875000000,-0.489531109000000,-0.425407392000000,-0.437088465000000,-0.443068944000000,-0.503882451000000,0.097707554946937,0.000536274542079,0,2
153,11361,-0.282037339000000,-0.360059550000000,-0.293822392000000,-0.357233546000000,-0.297189492000000,-0.299124158000000,-0.290388189000000,-0.297193382000000,-0.306790196000000,-0.305056588000000,0.113258923869920,0.000488528678456,0,2
154,11365,-0.282037339000000,-0.360059550000000,-0.361602613000000,-0.357233546000000,-0.363407620000000,-0.362593141000000,-0.290388189000000,-0.297193382000000,-0.374929570000000,-0.371331875000000,0.133895996936687,0.000696489505077,0,2
155,10004,1.713870242000000,1.601829171000000,1.807364449000000,1.729384756000000,1.888008724000000,1.668414337000000,1.532371044000000,1.451495155000000,1.396694155000000,1.948303196000000,0.136414095496614,0.000184522834113,0,3
156,10011,1.314688726000000,1.601829171000000,1.671804008000000,1.664177934000000,1.556918085000000,1.414538402000000,1.532371044000000,1.451495155000000,1.396694155000000,1.749477333000000,0.089261958814491,0.000179617878655,0,3
157,10014,0.649386199000000,0.831087174000000,0.587320477000000,0.490455139000000,0.563646169000000,0.906786533000000,0.587236627000000,0.752019740000000,0.851579162000000,0.887898592000000,0.086806588767804,0.000151299886066,0,3
158,10022,4.774261867000000,4.824932070000000,5.060815042000000,4.794105388000000,4.801606345000000,4.651456571000000,4.637812702000000,4.669082063000000,4.871802230000000,4.599314706000000,0.059169690836903,0.000126282251360,0,4
159,10036,5.173443383000000,5.525606614000000,5.399716146000000,4.924519032000000,5.331351367000000,5.095739457000000,5.245399113000000,5.438505019000000,5.144359726000000,5.262067584000000,0.068033054265792,0.000123243998246,0,4
160,10075,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.041830390793377,0.000046619296855,0,1
161,10271,-0.348567592000000,-0.430127004000000,-0.361602613000000,-0.357233546000000,-0.363407620000000,-0.235655174000000,-0.357897790000000,-0.367140923000000,-0.306790196000000,-0.305056588000000,0.003834889903130,0.000000780163604,0,2
162,10303,-0.215507087000000,-0.219924641000000,-0.158261951000000,-0.357233546000000,-0.429625748000000,-0.362593141000000,-0.357897790000000,-0.297193382000000,-0.306790196000000,-0.437607163000000,0.178707119637012,0.000868043369688,0,2
163,10305,-0.148976834000000,-0.149857187000000,-0.158261951000000,-0.226819902000000,-0.164753237000000,-0.108717207000000,-0.222878588000000,-0.227245841000000,-0.238650822000000,-0.238781300000000,0.180760827680633,0.001154982022536,0,1
164,10306,-0.082446581000000,-0.219924641000000,-0.226042171000000,-0.226819902000000,-0.297189492000000,-0.235655174000000,-0.222878588000000,-0.227245841000000,-0.170511448000000,-0.172506012000000,0.310707531056220,0.002085371030688,0,1
165,10310,-0.415097845000000,-0.430127004000000,-0.429382833000000,-0.422440368000000,-0.297189492000000,-0.362593141000000,-0.290388189000000,-0.297193382000000,-0.238650822000000,-0.238781300000000,0.103993061914613,0.000473807104982,0,2
166,10460,-0.148976834000000,-0.149857187000000,-0.158261951000000,-0.161613080000000,-0.297189492000000,-0.108717207000000,-0.087859385000000,-0.227245841000000,-0.306790196000000,-0.371331875000000,0.123988402931313,0.000368276617167,0,1
167,10468,-0.148976834000000,-0.149857187000000,-0.226042171000000,-0.292026724000000,-0.297189492000000,-0.299124158000000,-0.290388189000000,-0.297193382000000,-0.306790196000000,-0.305056588000000,0.125177809927988,0.000302416551132,0,2
168,11103,-0.215507087000000,-0.289992096000000,-0.361602613000000,-0.357233546000000,-0.297189492000000,-0.299124158000000,-0.290388189000000,-0.297193382000000,-0.374929570000000,-0.437607163000000,0.065802168721570,0.000193133735680,0,2
169,11207,0.117144177000000,0.200480085000000,0.180639153000000,0.164421030000000,0.166337402000000,0.018220761000000,-0.020349784000000,-0.017403216000000,0.033906674000000,-0.106230724000000,0.150044789899877,0.000741347523108,0,1
170,11211,0.782446704000000,0.831087174000000,0.722880918000000,0.620868783000000,0.629864297000000,0.525972630000000,0.452217425000000,0.472229574000000,0.647161040000000,0.556522153000000,0.211630636524253,0.000658084261903,0,1
171,11434,-0.215507087000000,-0.149857187000000,-0.158261951000000,-0.031199436000000,-0.098535109000000,-0.108717207000000,-0.155368987000000,-0.087350758000000,-0.102372074000000,-0.039955437000000,0.169684570756183,0.000908078990113,0,1
172,11435,-0.348567592000000,-0.360059550000000,-0.293822392000000,-0.292026724000000,-0.429625748000000,-0.426062125000000,-0.357897790000000,-0.437088465000000,-0.443068944000000,-0.238781300000000,0.113793163707189,0.000417695742364,0,2
173,11691,-0.082446581000000,-0.149857187000000,-0.022701509000000,-0.161613080000000,0.033901147000000,-0.045248223000000,-0.087859385000000,-0.087350758000000,-0.034232700000000,-0.106230724000000,0.191793958892439,0.000791889112266,0,1
174,11367,-0.415097845000000,-0.430127004000000,-0.429382833000000,-0.422440368000000,-0.429625748000000,-0.362593141000000,-0.357897790000000,-0.297193382000000,-0.306790196000000,-0.305056588000000,0.114825337362682,0.000708093919474,0,2
175,11370,-0.348567592000000,-0.360059550000000,-0.361602613000000,-0.422440368000000,-0.363407620000000,-0.426062125000000,-0.425407392000000,-0.437088465000000,-0.306790196000000,-0.371331875000000,0.135333695178864,0.000402810323223,0,2
176,11373,0.050613924000000,-0.009722278000000,-0.022701509000000,-0.096406258000000,-0.098535109000000,-0.108717207000000,-0.087859385000000,-0.087350758000000,-0.102372074000000,-0.039955437000000,0.092078037234511,0.000419026538022,0,1
177,11375,0.050613924000000,-0.079789733000000,-0.158261951000000,-0.161613080000000,0.033901147000000,-0.045248223000000,-0.155368987000000,-0.017403216000000,-0.102372074000000,0.158870427000000,0.114481927348730,0.000544835699074,0,1
178,11385,-0.348567592000000,-0.289992096000000,-0.361602613000000,-0.422440368000000,-0.363407620000000,-0.426062125000000,-0.425407392000000,-0.437088465000000,-0.306790196000000,-0.371331875000000,0.195185255376545,0.001010066526031,0,2
179,11693,-0.415097845000000,-0.430127004000000,-0.429382833000000,-0.422440368000000,-0.429625748000000,-0.426062125000000,-0.492916993000000,-0.507036006000000,-0.443068944000000,-0.503882451000000,0.157941893762223,0.000275462233532,0,2
180,11694,-0.481628097000000,-0.500194459000000,-0.429382833000000,-0.422440368000000,-0.429625748000000,-0.426062125000000,-0.492916993000000,-0.437088465000000,-0.443068944000000,-0.503882451000000,0.127730824703580,0.000379914693845,0,2
181,11413,-0.282037339000000,-0.289992096000000,-0.293822392000000,-0.292026724000000,-0.363407620000000,-0.426062125000000,-0.425407392000000,-0.437088465000000,-0.443068944000000,-0.437607163000000,0.159190441786302,0.000863391616684,0,2
182,11428,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.429625748000000,-0.489531109000000,-0.492916993000000,-0.507036006000000,-0.511208318000000,-0.503882451000000,0.074782587817135,0.000231963722515,0,2
183,11432,0.250204682000000,0.410682448000000,0.383979815000000,0.360041495000000,0.232555530000000,0.208627712000000,0.317198222000000,0.262386950000000,0.238324796000000,0.158870427000000,0.120255332677597,0.000591791849777,0,1
184,10038,1.580809737000000,2.092301351000000,1.604023787000000,1.468557469000000,1.623136213000000,1.414538402000000,1.194823038000000,1.381547614000000,1.464833529000000,1.484376182000000,0.057729931097432,0.000081974391573,0,3
185,10475,-0.015916328000000,-0.079789733000000,-0.022701509000000,0.034007386000000,-0.032316981000000,-0.045248223000000,-0.020349784000000,-0.017403216000000,-0.102372074000000,-0.106230724000000,0.135394053005245,0.000507631638262,0,1
186,11230,-0.015916328000000,-0.079789733000000,-0.090481730000000,-0.226819902000000,-0.098535109000000,-0.108717207000000,0.384707823000000,0.332334491000000,0.647161040000000,0.490246865000000,0.097777528531942,0.000520487114357,0,1
187,10037,-0.415097845000000,-0.430127004000000,-0.429382833000000,-0.357233546000000,-0.429625748000000,-0.362593141000000,-0.357897790000000,-0.367140923000000,-0.374929570000000,-0.371331875000000,0.040820955413616,0.000074619875493,0,2
188,11363,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.495843875000000,-0.489531109000000,-0.492916993000000,-0.507036006000000,-0.511208318000000,-0.503882451000000,0.067231291127373,0.000245768422453,0,2
189,11362,-0.348567592000000,-0.360059550000000,-0.361602613000000,-0.357233546000000,-0.363407620000000,-0.362593141000000,-0.357897790000000,-0.367140923000000,-0.374929570000000,-0.437607163000000,0.152145616965832,0.000700342341721,0,2
190,11223,-0.215507087000000,-0.009722278000000,-0.158261951000000,-0.096406258000000,-0.098535109000000,-0.108717207000000,-0.020349784000000,0.122491867000000,-0.034232700000000,-0.106230724000000,0.105475119785919,0.000572471073030,0,1
191,11217,-0.215507087000000,-0.079789733000000,-0.022701509000000,0.034007386000000,-0.032316981000000,0.081689745000000,0.182179020000000,0.122491867000000,0.033906674000000,0.026319851000000,0.065332804660631,0.000202267766896,0,1
192,10452,-0.282037339000000,-0.430127004000000,-0.429382833000000,-0.422440368000000,-0.429625748000000,-0.362593141000000,-0.425407392000000,-0.367140923000000,-0.374929570000000,-0.371331875000000,0.070307998214700,0.000270356229727,0,2
193,10463,-0.015916328000000,-0.079789733000000,0.045078711000000,-0.031199436000000,-0.098535109000000,-0.172186190000000,-0.155368987000000,0.052544325000000,0.033906674000000,-0.172506012000000,0.133290197788172,0.000439320187775,0,1
194,11377,-0.148976834000000,-0.079789733000000,-0.226042171000000,-0.226819902000000,-0.164753237000000,-0.045248223000000,0.047159817000000,-0.017403216000000,-0.034232700000000,-0.172506012000000,0.153163143450247,0.000703384627812,0,1
195,10023,1.314688726000000,1.531761717000000,1.265122684000000,1.207730181000000,1.358263702000000,1.287600435000000,1.329842241000000,1.311600072000000,1.124136659000000,1.152999743000000,0.046628539366354,0.000135344325511,0,3
196,11213,-0.348567592000000,-0.289992096000000,-0.293822392000000,-0.292026724000000,-0.429625748000000,-0.426062125000000,-0.425407392000000,-0.367140923000000,-0.374929570000000,-0.371331875000000,0.076480813883306,0.000302036851308,0,2
197,10115,-0.481628097000000,-0.430127004000000,-0.429382833000000,-0.422440368000000,-0.429625748000000,-0.426062125000000,-0.425407392000000,-0.437088465000000,-0.443068944000000,-0.437607163000000,0.003470814486644,0.000000706346127,0,2
198,10301,-0.148976834000000,-0.149857187000000,-0.090481730000000,-0.161613080000000,-0.164753237000000,-0.172186190000000,-0.087859385000000,-0.157298299000000,-0.170511448000000,-0.172506012000000,0.236021187349246,0.001006129748089,0,1
199,10309,-0.348567592000000,-0.289992096000000,-0.293822392000000,-0.226819902000000,-0.164753237000000,-0.235655174000000,-0.222878588000000,-0.227245841000000,-0.170511448000000,-0.172506012000000,0.215691597895187,0.001824801785790,0,2
200,10457,-0.282037339000000,-0.289992096000000,-0.226042171000000,-0.226819902000000,-0.230971364000000,-0.299124158000000,-0.290388189000000,-0.297193382000000,-0.306790196000000,-0.305056588000000,0.103796755124696,0.000289516596806,0,2
201,11697,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.495843875000000,-0.489531109000000,-0.492916993000000,-0.507036006000000,-0.511208318000000,-0.503882451000000,0.179432459376369,0.000606264427339,0,2
202,11426,-0.348567592000000,-0.360059550000000,-0.361602613000000,-0.357233546000000,-0.363407620000000,-0.362593141000000,-0.357897790000000,-0.367140923000000,-0.374929570000000,-0.371331875000000,0.100230450658177,0.000375747454999,0,2
203,11430,0.915507210000000,0.971222082000000,1.061782022000000,1.338143825000000,1.358263702000000,1.224131451000000,1.262332639000000,1.241652531000000,1.124136659000000,1.020449167000000,0.263054867299872,0.002039446481189,1,3
204,11436,-0.481628097000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.495843875000000,-0.426062125000000,-0.425407392000000,-0.507036006000000,-0.511208318000000,-0.503882451000000,0.066443570306875,0.000219448101981,0,2
205,11692,-0.415097845000000,-0.500194459000000,-0.497163054000000,-0.487647190000000,-0.495843875000000,-0.426062125000000,-0.425407392000000,-0.367140923000000,-0.443068944000000,-0.437607163000000,0.123363068854424,0.000297799481185,0,2
206,11235,-0.015916328000000,-0.079789733000000,-0.158261951000000,-0.161613080000000,-0.164753237000000,-0.045248223000000,-0.087859385000000,-0.157298299000000,0.102046048000000,0.026319851000000,0.135950896315620,0.000667591407505,0,1
207,11354,0.449795441000000,0.480749902000000,0.383979815000000,0.229627851000000,0.364991786000000,0.145158728000000,0.384707823000000,0.542177116000000,0.579021666000000,0.622797441000000,0.133127817231763,0.000604064824130,0,1
208,11372,-0.415097845000000,-0.430127004000000,-0.429382833000000,-0.357233546000000,-0.363407620000000,-0.362593141000000,-0.357897790000000,-0.367140923000000,-0.374929570000000,-0.371331875000000,0.076633836815894,0.000203897763649,0,2
209,11205,-0.148976834000000,-0.219924641000000,-0.158261951000000,-0.161613080000000,-0.164753237000000,-0.172186190000000,-0.155368987000000,-0.157298299000000,-0.170511448000000,-0.172506012000000,0.095981453538574,0.000265671518851,1,1
210,11224,-0.282037339000000,-0.219924641000000,-0.226042171000000,-0.096406258000000,-0.164753237000000,-0.235655174000000,-0.222878588000000,-0.297193382000000,-0.238650822000000,-0.238781300000000,0.137510984142999,0.000443327902623,0,2
211,10454,-0.348567592000000,-0.430127004000000,-0.293822392000000,-0.292026724000000,-0.429625748000000,-0.362593141000000,-0.357897790000000,-0.437088465000000,-0.443068944000000,-0.371331875000000,0.080232276133756,0.000287660247301,0,2